"state","city","city_layoff"
"Virginia","Alexandria, Arlington, Ashburn, Centreville, Fairfax & Gainesville",291
"Virginia","Alexandria, Arlington, Fairfax, Falls Church & Vienna",1141
"Virginia","Alexandria, Arlington, Falls Church, Sterling, Vienna & Woodbridge",148
"Virginia","Alexandria, Ashburn, Burke, Fair Oaks, Falls Church, Haymarket, Manassas, McLean, Reston",85
"Virginia","Alexandria, Sterling, Warrenton & Winchester",281
"Virginia","Altavista",80
"Virginia","Annadale",80
"Virginia","Annandale",83
"Virginia","Appalachia",695
"Virginia","Appomattox",171
"Virginia","Arlingotn",150
"Virginia","Arlington",5869
"Virginia","Arlington & Alexandria",95
"Virginia","Arlington & Dulles",77
"Virginia","Arlington & Fairfax, VA",68
"Virginia","Arlington Co.",47
"Virginia","Arlington, Alexandria & Chantilly",58
"Virginia","Arlington, Alexandria & Reston",117
"Virginia","Arlington, Alexandria, Dale City, Fairfax, Falls Church, Leesburg, Springfield, Woodbridge, Manassas",46
"Virginia","Ashburn",80
"Virginia","Ashburn, Arlington, Dulles & Springfield",27
"Virginia","Ashland",575
"Virginia","Atkins",355
"Virginia","Bedford",342
"Virginia","Big Stone Gap",81
"Virginia","Bluefield",403
"Virginia","Boykins",235
"Virginia","Bridgewater & Lexington",192
"Virginia","Bristol",721
"Virginia","Buchanan",61
"Virginia","Buena Vista",74
"Virginia","Cape Charles",216
"Virginia","Centerville",140
"Virginia","Central",375
"Virginia","Centreville",48
"Virginia","Centreville & Fairfax",103
"Virginia","Centreville, Reston, Winchester & Woodbridge",224
"Virginia","Chantilly",838
"Virginia","Charles City",66
"Virginia","Charlottesville",976
"Virginia","Charlottesville, Harrisonburg, Danville, Martinsville",10
"Virginia","Charlottesville, Harrisonburg, Waynesboro, Lynchburg & Danville",384
"Virginia","Chesapeake",2207
"Virginia","Chesapeake, VA Beach, Newport News, Portsmouth & Hampton",42
"Virginia","Cheseapeake",359
"Virginia","Chester",939
"Virginia","Chesterfield",281
"Virginia","Chesterfield County",64
"Virginia","Chilhowie",128
"Virginia","Christianburg",247
"Virginia","Christiansburg",650
"Virginia","Christiansburg & Salem",18
"Virginia","Clintwood",163
"Virginia","Clintwood & Nora",527
"Virginia","Collinsville",628
"Virginia","Colonial Heights",469
"Virginia","Crozrt",134
"Virginia","Crystal City",55
"Virginia","DCA-Arlington",86
"Virginia","Danville",864
"Virginia","Disputanta",65
"Virginia","Doswell",64
"Virginia","Dublin",2087
"Virginia","Dulles",5352
"Virginia","Dulles International Airport",80
"Virginia","Dumfries",84
"Virginia","Eastern",47
"Virginia","Emporia",105
"Virginia","Faiffax",134
"Virginia","Fairfaix",72
"Virginia","Fairfax",1360
"Virginia","Fairfax & Reston",175
"Virginia","Fairfax & Woodbridge",431
"Virginia","Fairfax Coner",64
"Virginia","Fairfax,",49
"Virginia","Fairfax, Alexandria & Reston",44
"Virginia","Fairfax, Arlington, Bailey's Crossroad, Manassas, Prince William, Reston, Herndon & Springfield",99
"Virginia","Fairfax, Herndon, Sterling, Chantilly",90
"Virginia","Fairfax, Reston",34
"Virginia","Falls Church",1840
"Virginia","Farmville",96
"Virginia","Federicksburg, Newport News, Virginia Beach & Williamsburg",201
"Virginia","Fishersville",316
"Virginia","Forest",407
"Virginia","Fort Belvoir",98
"Virginia","Fort Belvoir (Fairfax County)",66
"Virginia","Fort Eustis",481
"Virginia","Fort Eustis & Fort Story",130
"Virginia","Fort Lee",452
"Virginia","Franconia",140
"Virginia","Franklin",149
"Virginia","Fredericksburg",1345
"Virginia","Fredericksburg, Chesapeake, Newport News, Virginia Beach & Williamsburg",319
"Virginia","Fredericksburg, Stafford",25
"Virginia","Fredericksburg, Virginia Beach, Newport News, Chesapeake & Hampton",524
"Virginia","Front Royal",394
"Virginia","Ft Belvoir",126
"Virginia","Ft Eustis",45
"Virginia","Ft. Belvoir",185
"Virginia","Galax",82
"Virginia","Galax, Marian, Bristol, Fairlawn, Roanoke",17
"Virginia","Glade Spring",472
"Virginia","Glen Allen",903
"Virginia","Glen Allen, Chester, Henrico",98
"Virginia","Gordonsville",304
"Virginia","Grafton",93
"Virginia","Grundy",91
"Virginia","Hampden-Sydney",82
"Virginia","Hampton",2706
"Virginia","Hampton & Chesapeake",23
"Virginia","Hampton, Virginia Beach, Chesapeake, Newport News, Portsmouth, Suffolk, Yorktown, Franklin, Stafford",55
"Virginia","Hampton, Virginia Beach, Williamsburg & Norfolk",19
"Virginia","Hanover",105
"Virginia","Harrisonburg",474
"Virginia","Hayes",87
"Virginia","Haysi",121
"Virginia","Henrico",648
"Virginia","Henrico & Sandston",190
"Virginia","Henrico, Glen Allen, Chester & Chesapeake",282
"Virginia","Herndon",933
"Virginia","Herndon, Woodbridge, Clifton, Springfield, Fairfax, Arlington & Vienna",455
"Virginia","Hoffman Estates",82
"Virginia","Hopewell",148
"Virginia","Hurley",186
"Virginia","Independence",215
"Virginia","Irvington",170
"Virginia","Jarratt",65
"Virginia","Keswick",109
"Virginia","Keysville",53
"Virginia","Kinsale",127
"Virginia","Kinsdale",57
"Virginia","LaCrosse",113
"Virginia","Langley AFB",182
"Virginia","Langley-Eustis",164
"Virginia","Leesburg",1136
"Virginia","Lorton",409
"Virginia","Lunenburg",110
"Virginia","Luray",570
"Virginia","Lynchburg",1116
"Virginia","Lynchburg, Richmond, Colonial Heights, Mechanicsville, Emporia, Chester, Petersburg, Farmville",38
"Virginia","Mananssas",55
"Virginia","Manasas",80
"Virginia","Manassas",529
"Virginia","Marion",108
"Virginia","Martinsville",796
"Virginia","McFall",84
"Virginia","McLean",1565
"Virginia","McLean, Woodbridge, Arlington, Fairfax",306
"Virginia","Mclean",30
"Virginia","Mechanicsville",94
"Virginia","Merrifield",82
"Virginia","Middleburg",225
"Virginia","Midlothian",403
"Virginia","Midlothian & Glen Allen",116
"Virginia","Milford",74
"Virginia","Monroe",130
"Virginia","Multiple Retail Locations in VA",193
"Virginia","N. Chesterfield",168
"Virginia","N. Fairfax",82
"Virginia","Narrows",165
"Virginia","New Kent & Richmond",52
"Virginia","Newport News",1309
"Virginia","Newport News & Portsmouth",43
"Virginia","Newport news",6
"Virginia","Norfolk",5709
"Virginia","Norfolk & Portsmouth",260
"Virginia","Norfolk & Suffolk",92
"Virginia","Norfolk & Virginia Beach",306
"Virginia","Norfolk, Chesapeake & Newport News",134
"Virginia","Norfolk, Hampton, Tappahannock, Fredericksburg & Newport News",5
"Virginia","Norfolk, Portsmouth, Hampton, Chesapeake",44
"Virginia","Norlfolk",202
"Virginia","Northern",216
"Virginia","Norton",88
"Virginia","Oakwood",362
"Virginia","Parksley",128
"Virginia","Pearisburg",45
"Virginia","Pennington Gap",137
"Virginia","Petersburg",261
"Virginia","Poquoson",69
"Virginia","Portsmouth",864
"Virginia","Potomac Falls",102
"Virginia","Powhatan",1
"Virginia","Prince George",233
"Virginia","Prince William",159
"Virginia","Pulaski",354
"Virginia","Purcellville",52
"Virginia","Quantico",100
"Virginia","Radford",878
"Virginia","Raphine",70
"Virginia","Rcihmond",83
"Virginia","Reston",908
"Virginia","Richlands",24
"Virginia","Richmon & Lynchburg",42
"Virginia","Richmond",8092
"Virginia","Richmond & Glen Allen",553
"Virginia","Richmond & Lynchburg",347
"Virginia","Richmond & Mechanicsville",4
"Virginia","Richmond & Sandston",78
"Virginia","Richmond and Midlothian",2
"Virginia","Richmond, Mechanicsville & Midlothian",326
"Virginia","Richmond,VA",1
"Virginia","Ridgway",12
"Virginia","Ringgold",430
"Virginia","Roanoke",2540
"Virginia","Rocky Mount",219
"Virginia","Rosslyn",73
"Virginia","Ruckersville",218
"Virginia","Salem",745
"Virginia","Saltville",80
"Virginia","Sandston",155
"Virginia","Sanston",0
"Virginia","Shenandoah",92
"Virginia","Skippers",105
"Virginia","Smithfield",297
"Virginia","Sout Hill",112
"Virginia","South Boston",59
"Virginia","South Hill",150
"Virginia","South Hill, VA",130
"Virginia","Southhill",100
"Virginia","Spotsylvania County",120
"Virginia","Springfield",1370
"Virginia","Springfield & Newington",200
"Virginia","Springfield, Sterling, Woodbridge",27
"Virginia","Statewide",368
"Virginia","Staunton",15
"Virginia","Staunton, Charlottesville, Lynchburg & Harrisonburg",33
"Virginia","Sterling",990
"Virginia","Stony Creek & Emporia",120
"Virginia","Strasburg",384
"Virginia","Stuart",312
"Virginia","Suffolk",902
"Virginia","Suffolk & Virginia Beach",59
"Virginia","Sweet Briar",344
"Virginia","Tabb",158
"Virginia","Tappahannock",18
"Virginia","Tazewell",28
"Virginia","Toana",49
"Virginia","Troutville",66
"Virginia","Tyson's Corner",119
"Virginia","Tysons",171
"Virginia","Tysons Corner",54
"Virginia","Vansant",381
"Virginia","Vansant, Jewell Ridge & Honaker",214
"Virginia","Vienna",943
"Virginia","Vienna, Sterling, Alexandria & Leesburg",44
"Virginia","Virginia Beach",4074
"Virginia","Virginia Beach, Newport News & Norfolk",86
"Virginia","Virignai Beach",58
"Virginia","Virignia Beach",528
"Virginia","Wallops Island",292
"Virginia","Warrenton",232
"Virginia","Warsaw",48
"Virginia","Washington",62
"Virginia","Waynesboro",139
"Virginia","Waynsboro",98
"Virginia","West Point",74
"Virginia","Williamsburg",2852
"Virginia","Winchester",871
"Virginia","Woodbridge",384
"Virginia","Yorktown",225
"Virginia",NA,48
"Washington","4 sites",933
"Washington","5 Puget Sound military locations",41
"Washington","Aberdeen",318
"Washington","Airway Heights",112
"Washington","Algona",202
"Washington","Anacortes",118
"Washington","Arlington",1621
"Washington","Arlington, Fife",2
"Washington","Auburn",2505
"Washington","Bangor",887
"Washington","Bangor, Silverdale",93
"Washington","Beaver & Forks, WA",87
"Washington","Bellevue",5993
"Washington","Bellevue & Kirkland",322
"Washington","Bellevue & Kirkland, WA",91
"Washington","Bellevue, Kirkland, Redmond, Seattle, Tukwila",545
"Washington","Bellevue, WA",97
"Washington","Bellingham",1462
"Washington","Blaine",656
"Washington","Bothell",2801
"Washington","Bothell, Redmond",894
"Washington","Bothell, WA",351
"Washington","Bothell/Everett",154
"Washington","Bothell/Redmond",15
"Washington","Bothell/Redmond/Bellevue",183
"Washington","Bremerton",1126
"Washington","Brewster",73
"Washington","Burbank, WA",156
"Washington","Burien",140
"Washington","Burlington",468
"Washington","Burlington, WA",73
"Washington","Camas",370
"Washington","Camas, Vancouver",42
"Washington","Cashmere",216
"Washington","Centralia",632
"Washington","Chehalis",547
"Washington","Cheney",100
"Washington","Cheney, WA",86
"Washington","Clarkston",171
"Washington","Colville",266
"Washington","Connell, WA",360
"Washington","Cosmopolis",430
"Washington","Darrington",194
"Washington","Deer Park",79
"Washington","Des Moines",185
"Washington","Des Moines, Auburn, Puyallup",119
"Washington","DuPont",139
"Washington","Duvall",102
"Washington","East Wenatchee",36
"Washington","Eastsound (Orcas Island)",195
"Washington","Ellensburg",48
"Washington","Elma",63
"Washington","Ephrata",81
"Washington","Everett",2860
"Washington","Everett and Renton",75
"Washington","Everett, Kirkland, and Monroe",169
"Washington","Everett, Puyallup",258
"Washington","Everson",65
"Washington","Fairchild AFB",3
"Washington","Federal Way",1235
"Washington","Federal Way, Olympia, Tacoma, Walla Walla, and Bellevue",303
"Washington","Ferndale",1255
"Washington","Ferndale, WA",49
"Washington","Ferry and Okanogan Counties",95
"Washington","Fife",278
"Washington","Fort Lewis",227
"Washington","Ft. Lewis",54
"Washington","Gig Harbor",52
"Washington","Hoquiam",321
"Washington","Issaquah",375
"Washington","Joint Base Lewis McChord",110
"Washington","KIRKLAND",244
"Washington","Kelso",67
"Washington","Kennewick",319
"Washington","Kent",3723
"Washington","Kent, Bothell, Bellevue, Fife",187
"Washington","Kent, Everett, Spokane",600
"Washington","Keyport",471
"Washington","Keyport, WA",59
"Washington","King and Pierce Counties",100
"Washington","King and Snohomish Counties",378
"Washington","King, Pierce, and Snohomish Counties",230
"Washington","Kirkland",1016
"Washington","Lacey",356
"Washington","Lakewood",392
"Washington","Lakewood WA",69
"Washington","Langley",1
"Washington","Leavenworth",102
"Washington","Liberty Lake",277
"Washington","Liberty Lake, WA",203
"Washington","Longview",71
"Washington","Lynnwood",326
"Washington","Lynnwood, Seattle",187
"Washington","Lynnwood, Vancouver",121
"Washington","Lynwood, Mukilteo, Lakewood",210
"Washington","Malaga",874
"Washington","Marysville",137
"Washington","Marysville and Newport",85
"Washington","Metaline Falls",375
"Washington","Milton",162
"Washington","Monroe",54
"Washington","Montesano",49
"Washington","Morton",124
"Washington","Moses Lake",102
"Washington","Moses Lake, Renton",240
"Washington","Mount Vernon",66
"Washington","Mountlake Terrace",166
"Washington","Mountlake Terrace, Fife",123
"Washington","Mt. Rainier",5
"Washington","Nine Locations - WA",0
"Washington","Nineteen locations across Washington State",79
"Washington","North Creek & Fairview",75
"Washington","Not Provided",1
"Washington","Oak Harbor",518
"Washington","Oak Harbor, WA",125
"Washington","Olympia",307
"Washington","Omak",401
"Washington","Orondo",161
"Washington","Pacific Beach and Whidbey Island",21
"Washington","Pasco",1522
"Washington","Pateros",84
"Washington","Pierce County",127
"Washington","Port Angeles",476
"Washington","Porter",150
"Washington","Poulsbo",70
"Washington","Prosser",478
"Washington","Puget Sound",9125
"Washington","Puget Sound Area",NA
"Washington","Puyallup",374
"Washington","Quincy",606
"Washington","Randle",80
"Washington","Raymond",50
"Washington","Redmond",7820
"Washington","Redmond & Kent",120
"Washington","Redmond, Bellevue, Issaquah",878
"Washington","Redmond, WA",21
"Washington","Renton",1656
"Washington","Renton and Mukilteo",73
"Washington","Renton and Sumner",111
"Washington","Republic",65
"Washington","Richland",2233
"Washington","Ridgefield",43
"Washington","Rochester",5
"Washington","Roy",130
"Washington","Royal City",45
"Washington","SeaTac",3460
"Washington","Seatac, Seattle",1583
"Washington","Seattle",NA
"Washington","Seattle, Bellevue",NA
"Washington","Seattle, Des Moines",282
"Washington","Seattle, Kent",NA
"Washington","Seattle, Kirkland",106
"Washington","Seattle, Mountlake Terrace",216
"Washington","Seattle, Pullman",531
"Washington","Seattle, Spokane",9
"Washington","Seattle, Tacoma and Vancouver",3
"Washington","Seattle, Tacoma, Snoqualmie, Spokane",4
"Washington","Seattle, Tukwila",173
"Washington","Seattle, WA",840
"Washington","Seattle, Woodinville",145
"Washington","Seattle-Renton",684
"Washington","Seattle-Tacoma",115
"Washington","Sedro Woolley",140
"Washington","Selah",807
"Washington","Shelton",622
"Washington","Shoreline",156
"Washington","Silverdale",43
"Washington","Silverdale, WA",29
"Washington","Smokey Point",65
"Washington","Snohomish",160
"Washington","Snohomish and Spokane Counties",2
"Washington","Snoqualmie",75
"Washington","Spanaway",62
"Washington","Spokane",2942
"Washington","Spokane Valley",1148
"Washington","Spokane Valley, WA",1
"Washington","Spokane, Vancouver, and Renton",28
"Washington","Spokane, WA",80
"Washington","Stanwood",157
"Washington","Statewide",1921
"Washington","Statewide, WA",35
"Washington","Stevenson",185
"Washington","Sumas",37
"Washington","Sumner",728
"Washington","Sumner, WA",112
"Washington","Tacoma",4400
"Washington","Tacoma, WA",20
"Washington","Tacoma/Shelton",111
"Washington","Tieton",75
"Washington","Toutle",82
"Washington","Tukwila",1034
"Washington","Tulalip",30
"Washington","Tumwater",209
"Washington","Union Gap",29
"Washington","Usk",148
"Washington","Vancouver",2270
"Washington","Vancouver, Tacoma",94
"Washington","Vancouver, Tacoma, Poulsbo",83
"Washington","Vancouver, Washington",80
"Washington","Various locations in Washington",915
"Washington","Walla Walla",371
"Washington","Wapato",1409
"Washington","Warden",362
"Washington","Washougal",58
"Washington","Wenatchee",456
"Washington","Wenatchee, Spokane, Sunnyside",147
"Washington","Western Washington",NA
"Washington","Westport, Port Angeles, Seattle",335
"Washington","Whatcom, County",300
"Washington","Whidbey Island",26
"Washington","White Salmon",1
"Washington","Winlock",7
"Washington","Woodinville",322
"Washington","Woodland",191
"Washington","Yakima",2651
"Washington","Yakima & Kennewick",110
"Washington","Yakima County",328
"Washington","Yelm",47
"Washington","Zillah",501
"Washington",NA,57
"Washington, D.C.",NA,NA
"West Virginia","Apple Grove",NA
"West Virginia","Beckley",266
"West Virginia","Beckley, Princeton, Barboursville, Charleston, Parkersburg, Morgantown, Bridgeport, Martinsburg",626
"West Virginia","Beckley, Princeton, Gallagher",70
"West Virginia","Belle",55
"West Virginia","Belle, Diamond",78
"West Virginia","Bethany College, Morgantown, Bridgeport, Weirton, Triadelphia",261
"West Virginia","Beverly, Keyser, Beryl, Piedmont",1314
"West Virginia","Birmingham, AL",120
"West Virginia","Blountville, TN",346
"West Virginia","Bluefield",340
"West Virginia","Bluefield, VA",192
"West Virginia","Bluewell",68
"West Virginia","Brave, PA",579
"West Virginia","Bridgeport",75
"West Virginia","Bridgeport, Barboursville",57
"West Virginia","Buckhannon",265
"West Virginia","Burnwell",39
"West Virginia","Cabin Creek",483
"West Virginia","Cameron",4700
"West Virginia","Charleston",1358
"West Virginia","Charleston, Barboursville",12
"West Virginia","Clarksburg",461
"West Virginia","Coalton",57
"West Virginia","Comfort",290
"West Virginia","Cowen",370
"West Virginia","Dallas",2727
"West Virginia","Delbarton, Holden",295
"West Virginia","Delbarton, Lenore, Williamson, Naugatuck",254
"West Virginia","Depot",140
"West Virginia","Ecksdale",289
"West Virginia","Elkins",125
"West Virginia","Eskdale",359
"West Virginia","Fairmont",583
"West Virginia","Fairview",993
"West Virginia","Follansbee",313
"West Virginia","Gassaway",57
"West Virginia","Gilbert",80
"West Virginia","Holden",111
"West Virginia","Huntington",81
"West Virginia","Jane Lew",62
"West Virginia","Kearneysville",637
"West Virginia","Kimball",140
"West Virginia","Letart",115
"West Virginia","Lewisburg",62
"West Virginia","Madison",198
"West Virginia","Mannington",2689
"West Virginia","Martinsburg",159
"West Virginia","Metz",2871
"West Virginia","Morgantown",1470
"West Virginia","Moundsville",145
"West Virginia","Naugatuck",252
"West Virginia","New Castle, PA",15
"West Virginia","Newell",200
"West Virginia","Newport",NA
"West Virginia","Panther",123
"West Virginia","Pikeville, KY",40
"West Virginia","Pineville",688
"West Virginia","Pineville, Denville, Wayne, Charleston, Glasgow, Sissonville, Grantsville",117
"West Virginia","Plano, TX",57
"West Virginia","Poca",175
"West Virginia","Powellton",407
"West Virginia","Princeton",81
"West Virginia","Ravenswood",245
"West Virginia","Shepherdstown",28
"West Virginia","Shrewsbury",6
"West Virginia","Skygusty",50
"West Virginia","Smithers",58
"West Virginia","South Charleston",140
"West Virginia","Spencer",70
"West Virginia","St. Albans",51
"West Virginia","Syracuse, NY",6
"West Virginia","Triadelphia",100
"West Virginia","Walker",79
"West Virginia","Wana",180
"West Virginia","Watsonville, CA",2
"West Virginia","Weirton",152
"West Virginia","Wharton",673
"West Virginia","Wheeling",2008
"West Virginia","Wheeling, Cross Lanes",735
"West Virginia","Whitesville",986
"West Virginia","Williamson",157
"West Virginia","Yolyn",405
"West Virginia",NA,417
"Wisconsin","Abbotsford, Adams, Appleton, Arcadia, Ashwaubenon, Beaver Dam, Chippewa Falls, Clintonville, De Pere, Eagle River, Eau Claire, Fond du Lac, Fort Atkinson, Green Bay, Janesville, La Crosse, Lancaster, Marshfield, Mequon, Monroe, Neillsville, Oconto, Onalaska, Oshkosh, Park Falls, Reedsburg, Rice Lake, River Falls, Rothschild, Sister Bay, Spooner, Stanley, Suamico, Tomahawk, Waukesha, Wausau, Wautoma, Wisconsin Rapids",1715
"Wisconsin","Algoma",234
"Wisconsin","Antigo",80
"Wisconsin","Appleton",1990
"Wisconsin","Appleton, Brookfield, Eau Claire, Franklin, Green Bay, Janesville, Kenosha, Madison, Manitowoc, Menomonee Falls, Monona, Onalaska, Oshkosh, Racine, Rhinelander, Rice Lake, Waukesha, Wausau, Wauwatosa, West Allis, West Bend",639
"Wisconsin","Appleton, Brookfield, Glendale, Green Bay, Greendale, La Crosse, Madison, Milwaukee, Racine, Wauwatosa",261
